_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,hedge,hedge:confidence,orig_hedge,hedge_gold,sentence,usage1,usage2
589156462,false,finalized,3,11/11/2014 19:56:44,yes,1.0,la mayoria,,A mí siempre me han dicho que <strong>la mayoria</strong> de los dictadores son Sagitario... por eso no suelo sacar nunca el tema :-D,La mayoría de ustedes me conoce.,Otro
589156463,false,finalized,3,11/11/2014 19:39:42,yes,1.0,siento,,"nena yo me <strong>siento</strong> mas o menos como tu,",Siento que podríamos trabajar más a fondo.,Siento un dolor fuerte en el estómago.
589156464,false,finalized,3,11/12/2014 02:32:34,yes,1.0,probablemente ,,"Pues con todo lo que llevo leido de la vida en Japón en este foro, <strong>probablemente </strong>no sea de los mejores sitios para un extranjero, en general.",Probablemente sea mejor que hablemos con tu familia.,Otro
589156465,false,finalized,3,11/11/2014 19:37:00,yes,1.0,creo,,"@okf, pero que dicesssss?? Si os he visto hasta yo, que habeís colgado fotos vuestras!!! Bueno el nuevo no, y citizen se me escapa, pero todos los demas <strong>creo</strong> que ya habeís puesto foto.",Yo creo que hay que esperar.,Yo creo en la resurrección de Jesucristo.
589156466,false,finalized,3,11/11/2014 19:54:50,yes,0.6949,principalmente,,Resulta que llevaba ya prácticamente sufriendo mobbing por los compañeros <strong>principalmente</strong> en mi lugar de trabajo desde hacía casi 4 meses.,El orégano se usa principalmente como condimento.,Otro
589156467,false,finalized,3,11/12/2014 02:26:58,yes,1.0,bastante,,"estás en Múnich o Berlín que con tu último post no me queda claro... si estás en Múnich los barrios más conflictivos o que tienen ""fama de"" suelen ser Neuperlach y Berg am Laim, yo cuando estuve por allí viví en zonas bastante céntricas porque aunque te salga un poco más caro puedes ahorrarte bastante en medios de transporte que son <strong>bastante</strong> caros.",Hay bastante trabajo por hacer.,Otro
589156468,true,golden,6,"",yes,1.0,suena,yes,Por otro lado esto me <strong>suena</strong> a Fast and Furious.,Tu idea me suena bien.,Las bocinas suenan demasiado fuerte.
589156469,false,finalized,3,11/11/2014 19:40:51,no,0.6864,bastante,,"Ahora se defiende <strong>bastante</strong>, y mucho ha sido gracias a sus compis de curro.",Hay bastante trabajo por hacer.,Otro
589156470,false,finalized,3,11/11/2014 19:40:58,yes,1.0,diria,,Yo <strong>diria</strong> que 'joyas' que deben preservarse por el bien de la humanidad e incluirlas como tributo póstumo en las antologías del disparate.,Yo diría que hay que esperar.,Mi padre diría que eso está mal.
589156471,false,finalized,3,11/11/2014 19:47:54,yes,1.0,necesariamente,,....lo veia alli y lo veo aqui (queria decir)....va en cuestion de educacion no <strong>necesariamente</strong> es el pais.,No necesariamente lloverá esta tarde.,La ciencia política está necesariamente conectada a la economía.
589156472,false,finalized,3,11/11/2014 19:56:44,yes,0.6457,necesariamente,,"De acuerdo, pocos continúan su instrucción después de algunos meses, pero generalmente ocurre por culpa de otros factores (familia, trabajo, tiempo, etc.), no <strong>necesariamente</strong> por una agenda oculta por ""imponer"" el español.",No necesariamente lloverá esta tarde.,La ciencia política está necesariamente conectada a la economía.
589156473,false,finalized,3,11/11/2014 19:24:42,yes,1.0,considero,,"Siento el sufrimiento español como si fuera el mio, que lo <strong>considero</strong> asi.",Yo considero que sería mejor esperar.,Considero a Manuel como mi mejor amigo.
589156474,false,finalized,3,11/11/2014 19:56:44,yes,1.0,la mayoria,,"Y los cristianos tienen prohibido envidiar, tener relaciones prematrimoniales, ser avaros, comer de mas, enfadarse, desear al otro sexo...En fin, <strong>la mayoria</strong> de musulmanes son mucho mas consecuentes con su religion que los catolicos, que son pura hipocresia.",La mayoría de ustedes me conoce.,Otro
589156475,false,finalized,3,11/11/2014 19:47:52,yes,1.0,generalmente,,", el home report da pistas, lo suele poner en el tipo de construction, <strong>generalmente</strong>, si no pone traditional... sospecha",Generalmente no salgo los jueves por la tarde.,Otro
589156476,false,finalized,3,11/12/2014 02:29:13,yes,1.0,algo,,"Bueno, sigue así y le diré a Eneko que revise si esos privados de los que hablas son ciertos..y haga <strong>algo</strong> para que dejes de dar por saco.",La situación es algo delicada.,Vi que algo se movía ayer por la noche.
589156477,true,golden,5,"",no,0.8294,entiendo,no,"En cuanto Londres, es una ciudad que me gusta pero yo también prefiero un rollo Sabadell ( cerca de Barcelona pero con centros comerciales etc…) u otra ciudad mas Inglesa, barata y manejable, por lo dicho quiero aprender Ingles por parte de Ingleses, peeeeero el GRAN problema es que mi nivel de Ingles es intermediate hablo mas que <strong>entiendo</strong>, pero aun así es bajo, y mas como para trabajar cara al público, y como bien habéis dicho el trabajo va en función de tu Ingles así que creo que Londres en verano con los juegos olímpicos tendré mas posibilidades de trabajar en algo que no sea cara al publico que en una ciudad “pequeña”, que si me aseguran un trabajo donde sea voy!!",Entiendo si no puedes asistir a mi fiesta.,Yo entiendo la tarea de matemáticas.
589156478,false,finalized,3,11/11/2014 19:51:06,yes,0.6652,bastantes,,"Si también salió un tío que había vivido 12 años encima del zulo (que también tiene tela, alquilar una habitación o parte de la casa, sabiendo lo que tienes en el sótano), y decía que normalmente por las noches oía algún ruido, y que siempre lo veía entrando con <strong>bastantes</strong> bolsas de madrugada, y que incluso un día el tipo le dijo que ""entraría en la historia"".",Hay bastantes cosas por hacer.,Otro
589156479,true,golden,4,"",yes,1.0,multiples,yes,*Hay partes de las historias que siguen sin aclarar y han suscitado <strong>multiples</strong> interpretaciones,Tenemos múltiples servicios disponibles.,Otro
589156480,false,finalized,3,11/12/2014 02:36:33,yes,1.0,sugiero,,"Y a todas las personas que no han tenido la experiencia de enfrentarse a la otra cara de la integración, les <strong>sugiero</strong> que no pasen de largo, y que contribuyan con su ayuda y apoyo a modificar la postura de los políticos hacia una verdadera y pacífica convivencia de toda la sociedad, pues ello está en sus manos, y es, además, su deber.",Sugiero que esperemos un momento.,Sugiero y evoco recuerdos de la infancia al tocar el piano.
589156481,false,finalized,3,11/12/2014 02:13:56,yes,0.6742,seguro,,"Luego tu tarjeta sanitaria europea, si tienes suerte que te la aceptan en el chômage bien sino tienes swisscare que es para au pairs y estudiantes cuesta el <strong>seguro</strong> 214 cada 3 meses,",El evento seguro será un éxito.,No es seguro caminar por estas calles.
589156482,false,finalized,3,11/12/2014 02:32:33,yes,1.0,seguro,,: Si yo veo gente desconocida sentada en la acera de mi calle <strong>seguro</strong> que tambien llamo a la policía.,El evento seguro será un éxito.,No es seguro caminar por estas calles.
589156483,false,finalized,3,11/11/2014 19:37:05,no,0.6803,podria,,"Mira que hay foros donde <strong>podria</strong> despacharse a gusto, y despotricar del ""socialismo"".",Esta ruta podría ser peligrosa.,Yo podría imaginar un mundo sin violencia.
589156484,true,golden,3,"",yes,1.0,relativamente,yes,"Yo creo que hay tantas cosas que se pueden cocinar de manera sencilla y <strong>relativamente</strong> rápido, que no entiendo comer con poca variedad, o pan con.... Es que lo del pan XY lo llevo de mal...",Esto debería de ser relativamente sencillo.,Otro
589156485,false,finalized,3,11/11/2014 19:24:42,yes,1.0,un poco,,"Yo, al currar con gente joven aprendí a la vez el frances educado y el que se habla en la calle, aunque a veces confundia cosas y la liaba <strong>un poco</strong> xD",Es un poco atrevido hablarle de esa manera.,Preparé un poco de pollo para la comida.
589156486,false,finalized,3,11/11/2014 19:33:19,no,1.0,debe,,"No, estoy en contra de eso, una persona <strong>debe</strong> morirse cuando le llegue su hora, y de muerte natural, no debe suicidarse a no ser que se le vaya la cabeza y se suicide sin ser consciente de lo que ha hecho.",Debe de ser difícil para tu familia.,La casa debe construirse en dos semanas.
589156487,false,finalized,3,11/11/2014 19:45:55,yes,0.6652,tal vez,,"Siendo el partido conservador el que esta en el poder, <strong>tal vez</strong> la cadena conservadora en la que trabjas hagan algo.",Tal vez sea mejor que hablemos con tu familia.,Otro
589156488,false,finalized,3,11/11/2014 19:40:58,yes,1.0,suena,,pues no se si te <strong>suena</strong> Choi Hong-man (el Goliath).,Tu idea me suena bien.,Las bocinas suenan demasiado fuerte.
589156489,false,finalized,3,11/11/2014 19:36:15,yes,1.0,siento,,<strong>siento</strong> no recordar detalles.,Siento que podríamos trabajar más a fondo.,Siento un dolor fuerte en el estómago.
589156490,false,finalized,3,11/11/2014 19:45:55,yes,1.0,ocasionalmente,,"Que decir de mi, que me encantan los niños, soy monitor de ocio y tiempo libre desde hace 3 años y trabajo en actividades extraescolares en un colegio, aparte soy canguro <strong>ocasionalmente</strong>.",Ocasionalmente visito a mis tíos en España.,Otro
589156491,false,finalized,3,11/11/2014 19:29:17,yes,1.0,particularmente,,"Yo, <strong>particularmente</strong>, no les envio el lidiar todos los días con sacos de hormonas en plena efervescencia, niños que no están para nada acostumbrados ni a la disciplina ni a recibir un no por respuesta ni saben gestionar las frustraciones ni bichitos que, a la mínima, se meten una cera por la nariz.",Esto no es particularmente divertido.,Otro
589156492,false,finalized,3,11/11/2014 19:47:07,yes,0.6862,hay quien,,"Por supuesto, <strong>hay quien</strong> que se ha quejado, aunque a la danesa, poniendo carteles en las ventanas :)",Hay quien dice que murió ahogado.,Otro
589156493,false,finalized,3,11/11/2014 19:37:00,yes,0.6234,bastante,,"El sitio es <strong>bastante</strong> nuevo, esta limpio y los recepcionistas son amables (especialmente Chantal).",Hay bastante trabajo por hacer.,Otro
589156494,false,finalized,3,11/11/2014 19:56:44,yes,1.0,bastantes,,"Tenemos dos sueldos, ya, pero hemos estado viviendo del suyo <strong>bastantes</strong> años y no me puedo quejar, desde el 2006 nos ha llegado para una casa de 5 habitaciones en un suburb bueno (con una hipoteca es de unos 1500 al mes), 2 coches normales, hemos comido todos los días, hemos podido ir al médico aunque gracias a dios no lo hemos necesitado mucho, hemos salido lo que nos ha apetecido, mis hijos van a la guardería, hemos podido viajar un poco por aquí y en Navidades a España, y la verdad nunca me he preocupado por no poder llegar a fin de mes.",Hay bastantes cosas por hacer.,Otro
589156495,false,finalized,3,11/12/2014 02:37:56,yes,1.0,supongo,,"Y también las clases que des en un futuro, no? Me <strong>supongo</strong> que tendrás que certificar que conoces el catalán con algún título o algo, pero lo que es el examen y la exposición... debería ser en Inglés, como en toda España!",Supongo que hay que esperar.,Yo no supongo nada para la comunidad.
589156496,false,finalized,3,11/12/2014 02:31:10,no,0.6801,deberia,,"no es un gesto que le honra, este tio esta muy bien aconsejado, lo ha hecho por que si no seria peor, saben que no tienen que calentar mucho a la gente, no es buena persona y dire por que; con la que esta cayendo es el pais, si lo ha pagado el, en lugar de gastarse ese dinero en irse de caza, lo <strong>deberia</strong> de donar a una asociacion que ayude a familias necesitadas, hubiese demostrado tener buen corazon, por que, no nos enganiemos, se puede haber gastado la friolera de 60000 euros como minimo, esta gente usa el pais y la gente tan contenta de tener Rey, no lo entiendo, para que sirve?",Debería ser difícil para tu familia.,La casa debería construirse en dos semanas.
589156497,false,finalized,3,11/11/2014 19:29:17,yes,1.0,generalmente,,"Encima si buscas piso y no habitación todavía más complicados, ya que <strong>generalmente</strong> los alquileres (por lo menos en Bristol) son mínimo de seis meses.",Generalmente no salgo los jueves por la tarde.,Otro
589156498,false,finalized,3,11/11/2014 19:32:23,yes,1.0,suena,,Lo de chingar sí que me <strong>suena</strong> vaya.,Tu idea me suena bien.,Las bocinas suenan demasiado fuerte.
589156499,false,finalized,3,11/11/2014 19:37:00,yes,1.0,bastantes,,"La verdad que he visitado <strong>bastantes</strong> sitios, pero aún me quedan muchos.",Hay bastantes cosas por hacer.,Otro
589156500,false,finalized,3,11/12/2014 02:42:22,no,0.676,considero,,"gracias por el piropo :P me <strong>considero</strong> joven, pero ya no ""muy joven"".",Yo considero que sería mejor esperar.,Considero a Manuel como mi mejor amigo.
589156501,false,finalized,3,11/12/2014 02:38:18,yes,1.0,ocasionalmente,,"En la calle no se venden drogas, no hay atracos ni nada parecido, bueno, muy <strong>ocasionalmente</strong>, yo en seis años solo vi un atraco de un taxista.",Ocasionalmente visito a mis tíos en España.,Otro
589156502,false,finalized,3,11/11/2014 19:37:00,yes,1.0,alguna,,"TeresaGarcia, la harina de chana dal se llama también besan, igual preguntado así la puedes encontar en <strong>alguna</strong> tienda.",Alguna pluma habrá caído por la abertura.,Otro
589156503,false,finalized,3,11/12/2014 02:37:01,no,0.6838,seguido,,"creo que lo del cura ya lo he explicado, creo que sin andar con muchas sutilizas se entiendo lo que quiere decir tendenciosidad en exponer una noticia para acto <strong>seguido</strong> decir que poco menos habrà que salir corriendo de este pais de nazis, el ser tendencioso es algo que en mi opinion no es positivo.",Mis padres me visitan muy seguido.,Otro
589156504,false,finalized,3,11/12/2014 02:38:18,no,1.0,diria,,yo porque ya no como esas cosas pero buena la morcilla.. buen rica rica que <strong>diria</strong> el arguiñano (otro que echamos de menos.. vosotros no? jeje),Yo diría que hay que esperar.,Mi padre diría que eso está mal.
589156505,false,finalized,3,11/12/2014 02:34:20,yes,1.0,considero,,"Pues yo estoy más con  que con ... supongo que tambien soy un poco virtualmente antisocial pero <strong>considero</strong> que ya hay suficientes ""malentendidos"" en mi vida debido a barreras culturales e idiomaticas como para añadir un exceso de los que se producen por no hablar cara a cara.",Yo considero que sería mejor esperar.,Considero a Manuel como mi mejor amigo.
